idx,lat,long,pnp_ssi,rp_ssi,weight,lon1,lat1,hit@1
30,0.8465627872106181,0.0740844018891619,589.4617838064756,166.80100170724097,100,4.244723556,48.5044748,1
31,0.8401307986220719,0.1881622974958984,589.4617838064756,65.14772486420925,100,10.78090551,48.135949,1
32,0.9313600691620862,0.262607372093864,506.89464140858,54.29722856765481,100,15.04629409,53.36300117,1
33,0.8537256151446772,0.0792971066038574,589.4617838064756,69.07225135818643,100,4.543389536,48.91487461,1
34,0.8542649245015373,0.0774913021645204,589.4617838064756,42.25890557093651,100,4.439924563,48.94577476,1
35,0.8487184028781175,0.2789052285491861,589.4617838064756,25.595671053675403,100,15.98009248,48.62798248,1
36,0.8215098331850558,0.3246223368992333,589.4617838064756,98.10694907897576,100,18.59948984,47.06904627,1
37,0.8201116774974853,0.3198021640636941,589.4617838064756,100.3859415493796,100,18.32331428,46.98893785,1
38,0.7410873914422414,0.4572364907613882,582.0210624173618,30.739246485836752,100,26.19772116,42.46117978,1
39,0.8209954928575406,0.3247370863634324,589.4617838064756,93.12142264624136,100,18.6060645,47.03957674,1
40,0.8460414280415159,0.031819331327602,589.4617838064756,38.573398415691855,100,1.823113392,48.47460312,1
41,0.8699568921759576,0.3991358193281649,589.4617838064756,14.586651660910547,100,22.8687979,49.84485828,1
42,0.8509598435407876,0.0749092042812684,589.4617838064756,61.040606310036985,100,4.291981252,48.75640757,1
43,0.8517962974717279,0.0773889599318143,589.4617838064756,69.10621625913019,100,4.434060785,48.80433285,1
44,0.8489858976243317,0.0465065212768697,589.4617838064756,32.67597857690935,100,2.664627389,48.6433088,1
45,0.8533386882158805,0.0804474037733889,589.4617838064756,67.28852326480036,100,4.609296709,48.89270533,1
46,0.8437627481612607,0.0229184902999735,589.4617838064756,44.05130081358453,100,1.313132767,48.34404438,1
47,0.652286282647862,-0.0985782078365888,589.4617838064756,107.2563653935672,100,-5.648115261,37.37325103,1
48,0.7779669289571736,0.4579771762073434,589.3943601389446,107.3460347729076,100,26.24015931,44.57422163,1
49,0.9102953312310068,0.1752589146240205,589.4617838064754,90.01684227509456,100,10.04159613,52.15608059,1
50,0.8458568205522753,0.0244338686705597,589.4617838064756,52.855739079576544,100,1.399957552,48.46402589,1
51,0.7700193983734239,0.4976083547914751,589.4617838064756,61.09597833386938,100,28.51085858,44.11886167,1
52,0.8561514737538312,0.0440657259130843,589.4617838064756,49.96630861139781,100,2.524780116,49.05386607,1
53,0.8423332763799876,0.0267710752176741,589.4617838064756,30.672346840316088,100,1.533869623,48.26214168,1
54,0.85477584764891,0.0476017018736477,589.4617838064756,45.35018520475191,100,2.727376615,48.9750485,1
55,0.8470411601419742,0.0484179917888468,589.4617838064756,27.950682552103675,100,2.774146582,48.53188355,1
56,0.840945643806076,0.0702520893721489,589.4617838064756,144.62901324280853,100,4.025148223,48.18263619,1
57,0.8450727669905335,0.0744599326382476,589.4617838064756,143.973784303943,100,4.266239883,48.41910293,1
58,0.9313933641100948,0.2008106886367246,589.4617838064734,66.45784846647132,100,11.50560494,53.36490883,-1
59,0.91213027354078,-0.0071670883525764,589.4617838064756,32.955039513243634,100,-0.410643914,52.26121504,1
60,0.8542880408638811,0.0728065247292345,589.4617838064756,46.44118487187287,100,4.171506588,48.94709923,1
61,0.8541200623481546,0.0823431047817887,589.4617838064756,88.64556365184544,100,4.717912376,48.93747477,1
62,0.9127719553594488,-0.0078183763238218,589.4617838021248,35.773215733372346,100,-0.447959966,52.2979807,1
63,0.8456078985527632,0.0740088503732075,589.4617838064756,141.9079038756193,100,4.240394773,48.44976371,1
64,0.8549220847726773,0.073534733217793,589.4617838064756,54.62608907962747,100,4.213229861,48.98342727,1
65,0.8439031550126618,0.0721342786348917,589.4617838064756,148.99660780247785,100,4.132989724,48.3520891,1
66,0.776559958309683,0.4577897838707482,589.3943601389446,72.13718795215185,100,26.22942252,44.49360815,1
67,0.8553223367667143,0.0488177095375995,589.4617838064756,46.628413995946254,100,2.797048722,49.00636002,1
68,0.848417759442486,0.278283473852719,589.4617838064756,25.04915838904828,100,15.94446856,48.61075688,1
69,0.9328293731966144,0.2123514833622596,528.9755454449765,67.38177642692821,100,12.16684377,53.44718609,1
70,0.8583685632337115,0.0405813978928256,589.4617838064756,63.78141469009407,100,2.325142826,49.18089594,1
71,0.6801904438895282,-0.0360435585055347,589.4617838064756,19.632166502492232,100,-2.065143781,38.9720417,1
72,0.8554503500350968,0.076821634061109,589.4617838064756,77.65959928768856,100,4.401555407,49.01369464,1
73,0.8209122729408115,0.3241339497922281,589.4617838064756,113.27261598219144,100,18.57150732,47.03480859,1
74,0.8207737067136397,0.0475729543984585,584.2089022104651,51.65040527479303,100,2.725729506,47.02686933,1
75,0.8467861031356082,0.0258733485188296,589.4617838064756,54.69696217084148,100,1.482433672,48.51726986,1
76,0.9124138061174908,0.3928001394040072,562.5458314510242,25.44694486133382,100,22.50579018,52.27746026,1
77,0.9447325300398556,0.2781651649640433,589.4617836156947,25.73580721572736,100,15.93768996,54.12918674,1
78,0.8584164388368243,0.0795156320014766,589.4617838064756,57.26013702585017,100,4.555910119,49.18363901,1
79,0.76006151657395,0.4320791273002473,589.4617838064756,65.79683780219084,100,24.75631041,43.54831707,1
80,0.653291015465693,-0.0945559374362467,589.4617838064756,100.05359561876024,100,-5.417656143,37.43081798,1
81,0.6530151822344444,-0.0990584015303271,589.4617838064756,105.3560851019872,100,-5.675628333,37.4150139,1
82,0.6822626485267457,-0.032753204074508,589.4617838064756,17.58674198168348,100,-1.876620359,39.09077028,1
83,0.9024825273246074,0.3147783976982452,589.4613223067256,9.85771908723462,100,18.03547367,51.7084399,1
84,0.8209185552534541,0.3201510253615047,589.4617838064756,102.57855506757356,100,18.34330256,47.03516854,1
85,0.8437249125646701,0.0643164665236571,589.4617838064756,90.70085063258338,100,3.685062085,48.34187656,1
86,0.7718270002749977,0.4780938004996585,589.4617838064756,112.2433577067589,100,27.39275698,44.22242963,1
87,0.8232602350619882,0.2940676017184288,589.4617838064756,43.19334933793006,100,16.84883247,47.16933691,1
88,0.8549237086270135,0.0733797763243629,589.4617838064756,54.62608907962749,100,4.204351485,48.98352031,1
89,0.8204088335907386,0.3201191788622423,589.4617838064756,99.87716673101622,100,18.34147789,47.00596364,1
90,0.8520948128274024,0.0780157582807538,589.4617838064756,52.04261972344907,100,4.469973685,48.82143652,1
91,0.8550263231659894,0.043509362944103,589.4617838064756,56.250212937338695,100,2.492902866,48.98939969,-1
92,0.8498276268129362,0.2804326005605926,589.4617838064756,37.24710046009197,100,16.06760445,48.69153633,1
93,0.846369575422698,0.3053344244318295,589.4617838064756,73.76605535472477,100,17.49437386,48.49340458,1
94,0.90357808515685,0.2912242415026417,472.1557117630028,25.671100439450107,100,16.68591993,51.77121074,1
95,0.8548216190830765,0.0733773163525954,589.4617838064756,54.62608907962751,100,4.204210539,48.97767101,-1
96,0.8574061518577146,0.0507853010069548,589.4617838064756,39.61810655264564,100,2.909783409,49.12575383,1
97,0.8697554885106603,0.3989704073191035,589.4617838064756,15.670140065202258,100,22.85932049,49.8333187,1
98,0.8543668597583683,0.081723863272178,589.4617838064756,75.76271333646753,100,4.682432451,48.95161522,1
99,0.8461114956806007,0.033052395047136,589.4617838064756,38.7336129581984,100,1.893762739,48.4786177,1
100,0.858036777190105,0.05049474690085,589.4617838064756,40.84916780825185,100,2.893135885,49.161886,1
101,0.8573040609175144,0.0507854861863884,589.4617838064756,38.64729884751216,100,2.909794019,49.11990445,1
102,0.8546108773826824,0.0739920041585613,589.4617838064756,54.45553309913876,100,4.239429556,48.9655964,1
103,0.6756627789863783,-0.0309827320456417,589.4617838064756,16.772127797951793,100,-1.775179784,38.71262561,1
104,0.8600587756860596,0.0390106632634197,589.4617838064756,53.05737634616566,100,2.235146361,49.27773798,1
105,0.8544651034692985,0.0786098460179183,589.4617838064756,53.94555860323507,100,4.504012405,48.95724417,1
106,0.8555472582200833,0.0158441758139047,589.4617838064756,27.15558007923909,100,0.907804404,49.01924707,1
107,0.6817502160186358,-0.0326302056781184,589.4617838064756,18.424774062353425,100,-1.86957307,39.06141006,1
108,0.8230152573320527,0.28968021957377,589.4617838064756,48.4144088149442,100,16.59745399,47.15530072,1
109,0.8448441096599005,0.0361726633202848,589.4617838064756,69.79160924471482,100,2.072540942,48.40600183,1
110,0.8413694017199458,0.1884646052775047,589.4617838064756,66.66393985601125,100,10.79822647,48.20691573,1
111,0.8058249702224216,0.3573404349150212,589.4617838064693,131.3169346035677,100,20.47409877,46.17036982,1
112,0.8227513028116932,0.3195046875279904,589.4617838064756,121.13894721475135,100,18.30627013,47.14017724,1
113,0.8547689815236328,0.0791007341817415,589.4617838064756,60.258113935755226,100,4.532138225,48.9746551,1
114,0.8507165504026462,0.0271625485720924,589.4617838064756,55.18717701253964,100,1.556299394,48.7424679,1
115,0.852448952000871,0.0751757053591796,589.4617838064756,87.94776161572408,100,4.307250639,48.8417272,1
116,0.8703600447326784,0.4005432336383513,589.4617838064756,10.9744124890785,100,22.9494368,49.86795722,1
117,0.8567234321123437,0.0465286485087666,589.4617838064756,44.71696897267802,100,2.665895186,49.08663687,1
118,0.8560756596181843,0.0734301615713136,589.4617838064756,46.196495033137055,100,4.207238347,49.04952224,1
119,0.8458830045053125,0.070520362919182,589.4617838064756,118.63678208134742,100,4.040519165,48.46552612,1
120,0.7613078710280977,0.4878911732690058,589.4617838064756,78.50615937683655,100,27.95410509,43.61972792,1
121,0.8231509418460966,0.0431635331261235,589.4609407068775,47.71533137242475,100,2.473088277,47.16307487,1
122,0.9860034423146437,0.1816954993626188,575.1612942893919,33.505169247989535,100,10.41038527,56.49383583,1
123,0.8472089163027539,0.276568654352313,589.4617838064756,27.0998514020072,100,15.84621664,48.54149527,1
124,0.6524536920117194,-0.0972895731827372,589.4617838064756,108.92946225090566,100,-5.574281934,37.38284288,1
125,0.9347389665546212,0.2054344421182443,589.4617695579627,54.28314258313164,100,11.7705265,53.55659773,1
126,0.8216996216841812,0.2904116303400801,589.4617838064756,48.320612181399774,100,16.63936074,47.07992035,1
127,0.8570948327666476,0.0796479187957992,589.4617838064756,45.224647738934095,100,4.563489594,49.10791656,1
128,0.8414529235786352,0.1882001519420449,589.4617838064756,68.66948945700183,100,10.78307441,48.21170118,1
129,0.8526548216146583,0.0750262475269837,589.4617838064756,71.41355355612495,100,4.298687336,48.85352266,1
130,0.9333367903265858,0.2090066626507054,576.1439165420943,61.3627224380248,100,11.97519966,53.47625895,1
131,0.8560348604525239,0.0770888721217502,589.4617838064756,63.87586860630081,100,4.41686702,49.04718462,1
132,0.6820916921302494,-0.0375145863843116,589.4617838064756,16.65740890565977,100,-2.14942747,39.0809752,1
133,0.8509935189705732,0.2799638991967536,589.4617838064756,38.352750138948494,100,16.04074984,48.75833703,1
134,0.8596983255765487,0.0287208043416926,589.4617838064756,45.651614256682144,100,1.645580873,49.25708571,1
135,0.8229884551833944,0.3255209692319734,589.4617838064756,116.0789605506898,100,18.65097768,47.15376507,1
136,0.8424754093620187,0.0231576120837494,589.4617838064756,46.68975616489368,100,1.326833436,48.2702853,1
137,0.7587062619520581,0.4271657751756686,589.4617838064756,46.8255521859388,100,24.47479607,43.4706667,1
138,0.7723380082453721,0.4779549726476317,589.4617838064756,117.79201588679892,100,27.38480273,44.25170823,1
139,0.8223479977131959,0.3193300758884416,589.4617838064756,107.8864906344842,100,18.29626562,47.11706956,1
140,0.8567395671576796,0.0763610030299181,589.4617838064756,56.82352351061256,100,4.375163193,49.08756134,1
141,0.8502822245201558,0.0739501436232761,589.4617838064756,66.04742842064645,100,4.237031124,48.71758286,1
142,0.8572979698929579,0.103007699278311,589.4617838064756,123.46073788282068,100,5.901906426,49.11955546,1
143,0.8442083905840883,0.0368713225643022,589.4617838064756,56.62821782087426,100,2.112571168,48.36957781,1
144,0.8041643835123957,0.3135317531703757,589.4617838064756,82.07068174188537,100,17.9640462,46.07522521,1
145,0.933037648048644,0.2121960574290464,531.1221335256272,66.10682504868454,100,12.15793852,53.45911936,1
146,0.8038748831313736,0.3128116006504056,589.4617838064756,83.5680368584861,100,17.9227845,46.05863806,1
147,0.8517982134941806,0.0772344966873099,589.4617838064756,69.10621625913011,100,4.425210693,48.80444263,1
148,0.8057227600762334,0.3573414089832767,589.4617838064753,129.3438662521536,100,20.47415458,46.16451361,1
149,0.8566887805199075,0.0794797928172042,589.4617838064756,45.14415966880392,100,4.553856685,49.08465148,1
150,0.8262505385617579,0.3236404106478041,589.4617838064756,191.4945780985673,100,18.54322961,47.34066868,1
151,0.8539768772816504,0.0758016651123201,589.4617838064756,87.95687683473085,100,4.343115491,48.92927087,1
152,0.8455665162725995,0.0364353719897176,589.4617838064756,61.36311136036202,100,2.08759304,48.44739268,1
153,0.9055179648643008,0.3161518650054146,575.2322989810037,15.467787023604664,100,18.11416755,51.88235766,1
154,0.8895533819967065,0.2571330036034522,500.6838224968802,39.98123074744648,100,14.73263588,50.96765444,1
155,0.8185062934573049,0.3197376746714317,589.4617838064756,99.17218324602796,100,18.31961931,46.89695612,1
156,0.8572142867658454,0.0756090105731236,589.4617838064756,69.70316652264329,100,4.332077199,49.11476077,1
157,0.8063150084108991,0.3518502467602693,589.4617838064751,134.73998071868053,100,20.15953416,46.19844694,1
158,0.8477177262054683,0.0317932160358176,589.4617838064756,41.43873399277096,100,1.821617096,48.57064793,1
159,0.7776604517585173,0.4579811653318817,584.6000394257945,107.7103827105076,100,26.24038787,44.55666178,1
160,0.856810860541498,0.0372736932484245,589.4617838064756,49.83946526518469,100,2.13562531,49.09164615,1
161,0.8546587606652436,0.0721791328461763,589.4617838064756,39.08537501688456,100,4.135559681,48.96833991,1
162,0.7611060078176084,0.4792262968292561,589.4617838064756,66.074813823357,100,27.45764424,43.60816201,1
163,0.9047747228600572,0.2928605206631093,475.37590748695135,26.258534196228407,100,16.77967182,51.83977303,1
164,0.8450386451055253,0.2830865880146821,589.4617838064756,26.57788411592897,100,16.21966673,48.41714789,1
165,0.7585999635466301,0.4272999372390059,589.4617838064756,49.31477785710831,100,24.48248299,43.46457625,1
166,0.9089924488785124,0.0775652857988478,589.4617838064756,65.51997891947235,100,4.444163513,52.08143093,-1
167,0.776504502567096,0.452928577646363,589.3086082612275,60.45537737505492,100,25.95089592,44.49043077,1
168,0.8397967326548635,0.1903193401445944,589.4617838064756,74.66804933880113,100,10.90449495,48.11680843,1
169,0.802624909213423,0.3151846483889211,589.4617838064756,99.5674684642484,100,18.05875012,45.98701983,1
170,0.7700175183047537,0.4977501008340112,589.4617838064756,60.15940275867521,100,28.51898003,44.11875395,1
171,0.8212273629902607,0.3238561476550504,589.4617838064756,107.56423329429758,100,18.55559043,47.05286192,1
172,0.8206127226048907,0.3201319115627344,589.4617838064756,104.33255256938416,100,18.34220742,47.01764562,1
173,0.8216350975598665,0.3238832990440919,589.4617838064756,109.76109431140526,100,18.55714609,47.07622339,1
174,0.8561228398821231,0.0740616330567786,589.4617838064756,44.43892762454029,100,4.243418998,49.05222547,1
175,0.8549726968775243,0.0724721305005004,589.4617838064756,46.13821333343632,100,4.15234721,48.98632713,1
176,0.8539014197167697,0.0167814506264018,589.4617838064756,30.78734698208597,100,0.961506295,48.92494747,1
177,0.7608403365913966,0.4265370724979822,589.4617838064756,58.24649283838144,100,24.43877406,43.59294017,1
178,0.7594218584645488,0.4265415445551246,589.4617838064756,51.94500636996969,100,24.43903029,43.51166736,1
179,0.8912999989526231,0.3894134225873577,589.4617832097038,8.078924656412592,100,22.3117456,51.06772822,1
180,0.6817489408810843,-0.0324991033689459,589.4617838064756,18.424774062353425,100,-1.862061461,39.061337,1
181,0.6790001625009239,-0.0342633137149614,589.4617838064756,20.347352333653703,100,-1.963143268,38.9038436,1
182,0.8547195295391397,0.0733748571662261,589.4617838064756,47.830145669224,100,4.204069638,48.97182171,1
183,0.7749085616308334,0.4158258671489064,589.4617838064756,76.30296278120905,100,23.8250672,44.39899009,1
184,0.7597643938164855,0.4257269831616568,589.4617838064756,43.8783845334703,100,24.39235936,43.53129319,1
185,0.8531685584073182,0.0781069293765028,589.4617838064756,50.53227821379589,100,4.475197404,48.88295761,1
186,0.904590524999592,0.2928653817541419,468.6475693238425,26.52079728089068,100,16.77995034,51.82921927,1
187,0.91693993041851,0.1012560955502025,589.4617838064756,23.53385481888568,100,5.801546925,52.53678808,1
188,0.8210095438052167,0.3242898452190102,589.4617838064756,100.0754303976008,100,18.58043947,47.0403818,1
189,0.8212040462641187,0.3246017331128806,589.4617838064756,100.32991108866896,100,18.59830933,47.05152597,1
190,0.9041984392265924,0.2916500997457332,467.580632784734,26.626114353911944,100,16.71031981,51.80675441,1
191,0.9690497176554266,0.1785717617763428,589.4617838064756,42.00124066869182,100,10.23140829,55.52245896,1
192,0.8546602797998246,0.072024216688731,589.4617838064756,46.441184871872935,100,4.126683639,48.96842695,1
193,0.8427455746365216,0.3056492488421664,589.4617838064756,68.72072956539927,100,17.51241197,48.28576463,1
194,0.8453046760440958,0.0755973840797647,589.4617838064756,132.82657505466136,100,4.33141105,48.43239034,1
195,0.853914674445241,0.0728200424962774,589.4617838064756,51.00672066638381,100,4.172281099,48.92570691,1
196,0.8449365157680815,0.2830841450773281,589.4617838064756,27.60447350895728,100,16.21952676,48.41129631,1
197,0.8446572529648526,0.0735048270883265,589.4617838064756,126.59331209177148,100,4.211516366,48.39529573,1
198,0.9110271284132132,0.1761284348648373,589.4617838064756,96.01854039481267,100,10.09141597,52.19800948,1
199,0.8555475976866228,0.0780911596809392,589.4617838064756,51.01536791002536,100,4.474293867,49.01926652,1
200,0.8414251450927935,0.3159290674432122,589.4617838064756,68.33648086698801,100,18.10140219,48.21010959,1
201,0.9003894883430431,0.2817272536856637,518.4429553145056,38.73423603028013,100,16.14178261,51.5885176,1
202,0.8021157256357156,0.3147624343933077,589.4617838064756,103.03756157152684,100,18.03455904,45.95784576,1
203,0.8531492266169243,0.0813902685962275,589.4617838064756,67.28852326480039,100,4.663318884,48.88184998,1
204,0.8522714621388527,0.0746884721242496,589.4617838064756,68.54791660652783,100,4.279334231,48.83155778,1
205,0.8958391962933385,0.2968975415739983,518.7574952641615,28.412853164822863,100,17.01097608,51.32780507,-1
206,0.8515211848869274,0.0754794967753698,589.4617838064756,51.52008855395169,100,4.324656605,48.78857006,1
207,0.8518306830759861,0.0751787607151149,589.4617838064756,55.91425536284315,100,4.307425698,48.806303,1
208,0.6817564651700225,-0.0332857242576575,589.4617838064756,18.34375991154076,100,-1.907131518,39.06176811,1
209,0.8523468919529984,0.0751730492473108,589.4617838064756,87.94776161572408,100,4.307098455,48.83587959,1
210,0.8487197076862664,0.2787512173798645,589.4617838064756,25.65216507111317,100,15.97126829,48.62805724,1
211,0.8541551574287539,0.0781074787363382,589.4617838064756,45.207096605587004,100,4.47522888,48.93948557,1
212,0.8554486076729046,0.078794247244148,589.4617838064756,43.37316508297504,100,4.514577817,49.01359481,1
213,0.8507658775960978,0.0739788613231483,589.4617838064756,102.89304122705576,100,4.238676527,48.74529414,1
214,0.8433228750988085,0.0729083226461067,589.4617838064756,121.21009288284972,100,4.177339179,48.31884151,1
215,0.8548319486397216,0.0535077023657561,589.4617838064756,39.052023941267024,100,3.065765517,48.97826285,1
216,0.8539143464978745,0.0774927280636127,589.4617838064756,59.72701271660486,100,4.440006261,48.92568812,1
217,0.8454145666861904,0.0389841386744724,589.4617838064756,44.4676461658482,100,2.233626614,48.43868661,1
218,0.9358152576972508,0.2090312627174465,570.0369711118387,51.56224591850464,100,11.97660914,53.61826467,1
219,0.8202570745942839,0.0406077914249993,588.5870012856492,46.89414509105046,100,2.326655064,46.99726849,1
220,0.8582666124434503,0.0405827839809576,589.4617838064756,64.90617182968141,100,2.325222243,49.17505459,1
221,0.8227941646074637,0.3252082201926499,589.4617838064756,117.51573619430587,100,18.63305848,47.14263304,1
222,0.8522287230397287,0.074053353860579,589.4617838064756,65.74359423080509,100,4.242944635,48.82910901,1
223,0.7938452267608063,0.0017346787118465,589.4617838064756,36.821290613245125,100,0.099389769,45.48398108,1
224,0.8538540785334741,0.0303158076521744,589.4617838064756,53.451447817686805,100,1.736967831,48.92223502,1
225,0.9103244302329606,-0.0093610465650011,589.4617838064756,30.502489434277106,100,-0.53634846,52.15774784,1
226,0.760950710515161,0.4262624407513907,589.4617838064756,55.516904642329656,100,24.42303882,43.59926413,1
227,0.6518679792369707,-0.0981071590747191,589.4617838064756,104.56237793474877,100,-5.621126155,37.34928401,1
228,0.85658155255212,0.3738811277558195,589.4617838064756,13.958741609171016,100,21.42181066,49.07850777,1
229,0.8230598457820522,0.323265529283373,589.4617838064756,123.20074233883382,100,18.52175049,47.15785545,1
230,0.8022176446609847,0.3147680039134838,589.4617838064756,101.42285277034044,100,18.03487815,45.96368529,1
231,0.8445291074005127,0.0377641450275749,589.4617838064756,38.573398415691855,100,2.163726127,48.38795353,1
232,0.7589017857776383,0.4274575907359435,589.4617838064756,55.68862819520305,100,24.49151587,43.48186939,1
233,0.8454703666077059,0.0700780432192779,589.4617838064756,118.37039701479404,100,4.015176113,48.44188371,1
234,0.8528785789334163,0.0524311571904537,589.4617838064756,42.84098575904691,100,3.004084022,48.86634301,1
235,0.7706692745129309,0.4773849341512963,589.4617838064756,127.80985678515744,100,27.35214193,44.15609683,1
236,0.8189054870836834,0.3191312842829029,589.4617838064756,98.03647991896092,100,18.2848757,46.91982823,1
237,0.8534189052936316,0.0752496538251226,589.4617838064756,63.18475133066755,100,4.311487574,48.89730143,1
238,0.9331803220827432,0.1902881722293452,587.5022982751432,76.80564066066563,100,10.90270916,53.46729398,-1
239,0.805674928455418,0.3568128370665078,586.0313957818909,127.69692131017872,100,20.44386964,46.16177306,1
240,0.8539616553925791,0.0741009906153835,589.4617838064756,62.29429475451616,100,4.24567402,48.92839872,1
241,0.8486638822829439,0.0512466605909354,589.4617838064756,40.74988292488823,100,2.936217366,48.62485868,1
242,0.8558655907422167,0.0776414008118044,589.4617838064756,57.663440637627616,100,4.448524582,49.03748618,1
243,0.853417390173308,0.0779564457444923,589.4617838064756,57.5229518577739,100,4.466575327,48.89721462,1
244,0.8419114114502245,0.1913188408143937,589.4617838064756,86.16779886752222,100,10.96176212,48.2379706,1
245,0.6820581825067429,-0.032756447245324,589.4617838064756,17.62621129108152,100,-1.876806179,39.07905524,1
246,0.9172247623928492,0.0980063803952235,589.4617838064756,32.34784583241889,100,5.615351962,52.55310775,1
247,0.8513898062746811,0.0772229292733463,589.4617838064756,70.93458347651318,100,4.424547929,48.78104262,1
248,0.8548706998360378,0.0724697786693333,589.4617838064756,47.43180758565253,100,4.15221246,48.98048313,1
249,0.7722372948935504,0.4775276745079072,589.4617838064756,121.71737559494638,100,27.36032035,44.24593778,1
250,0.823367180286437,0.2937721190468624,589.4617838064756,43.01697358569562,100,16.83190256,47.17546442,1
251,0.8534193105590839,0.0792319292900703,589.4617838064756,67.28852326480036,100,4.539655151,48.89732465,1
252,0.9019262401029156,0.3196862649511167,589.4617790109467,20.30474649110692,100,18.31667375,51.67656699,1
253,0.8533033578648984,0.0306757426975697,589.4617838064756,46.18775634244109,100,1.75759059,48.89068105,1
254,0.9310909912277076,0.214465949227452,539.3052905333574,65.18592830204442,100,12.28799374,53.34758414,1
255,0.8213200015762981,0.324161205377426,589.4617838064756,109.494560268003,100,18.57306895,47.05816972,1
256,0.7609422837164665,0.4265428851425231,589.4617838064756,51.013657410694,100,24.4391071,43.59878131,1
257,0.8566463170082725,0.0418021611426567,589.4617838064756,46.92957302224424,100,2.395087408,49.0822185,1
258,0.7940118385091957,0.490631083282171,589.4617838064756,160.6228669260039,100,28.11109037,45.49352723,1
259,0.8563391554660164,0.048142076387497,589.4617838064756,43.99184080210871,100,2.758337794,49.06461944,1
260,0.8490650483059097,0.0540332286131672,589.4617838064756,78.6485962891372,100,3.095875953,48.6478438,1
261,0.8569632984710318,0.0463786342656051,589.4617838064756,40.86506101086975,100,2.657300003,49.1003802,1
262,0.8060638356347838,0.3556236260883337,589.4616142284328,131.1592272297723,100,20.37573287,46.1840558,1
263,0.8541587959166455,0.0747251560304266,589.4617838064756,60.25811393575524,100,4.281436064,48.93969404,1
264,0.7609206283692395,0.0749368206609293,589.4617838064756,42.872752747490594,100,4.293563554,43.59754055,-1
265,0.82051946390337,0.3198274839042186,589.4617838064756,101.0953520594413,100,18.324765,47.01230229,1
266,0.9327825971509304,0.209366042524319,561.9491602208384,51.472484309714055,100,11.99579061,53.44450602,1
267,0.7735486864242799,0.4574552843637535,568.0830711758806,39.8449701151595,100,26.21025711,44.32107498,1
