idx,lat,long,sri-dir,sri-lag,sri-scale,weight,lon1,lat1,hit@1
45,0.8533386882158805,0.0804474037733889,0.0341019601737329,0.0657750212427373,0.0580613242550739,883,4.609296709,48.89270533,1
46,0.8437627481612607,0.0229184902999735,0.0748342513994492,0.0593954887541962,0.0,536,1.313132767,48.34404438,1
47,0.652286282647862,-0.0985782078365888,0.0246650713260339,1.903139788091672,0.0,162,-5.648115261,37.37325103,1
48,0.7779669289571736,0.4579771762073434,0.0993995509365598,0.0774061737377949,0.0151786063650713,270,26.24015931,44.57422163,1
49,0.9102953312310068,0.1752589146240205,0.0355168700943388,0.0122912199656092,0.0026732191442854,714,10.04159613,52.15608059,1
50,0.8458568205522753,0.0244338686705597,0.0663861389061294,0.0560187451945639,0.0128257430625035,527,1.399957552,48.46402589,1
51,0.7700193983734239,0.4976083547914751,0.0621826768032297,0.0822793684271274,0.0245552464616507,181,28.51085858,44.11886167,1
52,0.8561514737538312,0.0440657259130843,0.0512339878314181,0.0404245941231062,0.0296192678141715,617,2.524780116,49.05386607,1
53,0.8423332763799876,0.0267710752176741,0.0962124387221286,0.0804659709166671,0.0336657444330922,551,1.533869623,48.26214168,1
54,0.85477584764891,0.0476017018736477,0.0545330932177215,0.0430760208047988,0.043916431227459,603,2.727376615,48.9750485,1
55,0.8470411601419742,0.0484179917888468,0.0576866929485126,0.0699701989369532,0.0591214682784176,548,2.774146582,48.53188355,1
56,0.840945643806076,0.0702520893721489,0.0854469392319049,0.0800177542765986,0.0510045877849989,668,4.025148223,48.18263619,1
57,0.8450727669905335,0.0744599326382476,0.0634654293803484,0.090014087412886,0.0409500384838266,729,4.266239883,48.41910293,1
58,0.9313933641100948,0.2008106886367246,0.0163405610773756,0.04100134162429,0.0,410,11.50560494,53.36490883,0
59,0.91213027354078,-0.0071670883525764,0.0209698899753429,0.0574612371429441,0.0238036855177096,469,-0.410643914,52.26121504,1
60,0.8542880408638811,0.0728065247292345,0.0099423552561596,0.0738576860684543,0.0405607190598592,835,4.171506588,48.94709923,1
61,0.8541200623481546,0.0823431047817887,0.0405022215931361,0.0613635936582371,0.0386250377841347,915,4.717912376,48.93747477,1
62,0.9127719553594488,-0.0078183763238218,0.0230491472395084,0.0553227627998246,0.019677331174367,462,-0.447959966,52.2979807,1
63,0.8456078985527632,0.0740088503732075,0.0597716514462944,0.0894575946223783,0.0417718316134932,735,4.240394773,48.44976371,1
64,0.8549220847726773,0.073534733217793,0.0196602768756426,0.0690443343501148,0.0404909284947562,856,4.213229861,48.98342727,1
65,0.8439031550126618,0.0721342786348917,0.0682818863329716,0.0891914627884098,0.0528138574149967,689,4.132989724,48.3520891,1
66,0.776559958309683,0.4577897838707482,0.0704964389085836,0.0816704528519765,0.0130736739016038,270,26.22942252,44.49360815,1
67,0.8553223367667143,0.0488177095375995,0.0474925662703738,0.0574420055834059,0.041529561629321,611,2.797048722,49.00636002,1
68,0.848417759442486,0.278283473852719,0.0585510326735495,0.0437822959189937,0.0043678936195276,467,15.94446856,48.61075688,1
69,0.9328293731966144,0.2123514833622596,0.0047035289146826,0.0194587747493814,0.0,411,12.16684377,53.44718609,1
70,0.8583685632337115,0.0405813978928256,0.0512385945262282,0.0384794485270931,0.0540702076900955,639,2.325142826,49.18089594,1
71,0.6801904438895282,-0.0360435585055347,1.0468994595021195,0.0224331135066072,0.0031317306596367,256,-2.065143781,38.9720417,1
72,0.8554503500350968,0.076821634061109,0.0287091941236738,0.0568048556037943,0.0432211392560932,889,4.401555407,49.01369464,1
73,0.8209122729408115,0.3241339497922281,0.0501467053156963,0.0640652218018838,0.0134977941791759,357,18.57150732,47.03480859,1
74,0.8207737067136397,0.0475729543984585,0.0889874597711088,0.0571633722667754,0.0567011822948976,554,2.725729506,47.02686933,1
75,0.8467861031356082,0.0258733485188296,0.066634720325231,0.0621829035198002,0.0209680349257652,524,1.482433672,48.51726986,1
76,0.9124138061174908,0.3928001394040072,0.0486547097367701,0.0716298461369272,0.0,156,22.50579018,52.27746026,1
77,0.9447325300398556,0.2781651649640433,0.0269639232373551,0.0430950680739113,0.0,268,15.93768996,54.12918674,1
78,0.8584164388368243,0.0795156320014766,0.0505240607185826,0.210657869338267,0.0497582058991101,945,4.555910119,49.18363901,1
79,0.76006151657395,0.4320791273002473,0.0386275040644476,0.1143441405675592,0.0011328726869218,229,24.75631041,43.54831707,1
80,0.653291015465693,-0.0945559374362467,1.9261588895233308,0.0567277356640734,0.0012218253746275,158,-5.417656143,37.43081798,1
81,0.6530151822344444,-0.0990584015303271,0.017542625720556,1.887567243091806,0.0,164,-5.675628333,37.4150139,1
82,0.6822626485267457,-0.032753204074508,0.0473641102764743,0.0152167951485097,0.037171509097031,257,-1.876620359,39.09077028,1
83,0.9024825273246074,0.3147783976982452,0.0265228292350342,0.0134760463094318,0.0,315,18.03547367,51.7084399,1
84,0.8209185552534541,0.3201510253615047,0.0803921193129381,0.0611297081519245,0.0191382369094176,361,18.34330256,47.03516854,1
85,0.8437249125646701,0.0643164665236571,0.0589648159350031,0.0799716936137053,0.0537377379824479,660,3.685062085,48.34187656,1
86,0.7718270002749977,0.4780938004996585,0.0986393260677708,0.0905539084038375,0.0135543096603873,225,27.39275698,44.22242963,1
87,0.8232602350619882,0.2940676017184288,0.0122342278105996,0.0578774142956239,0.0027520941791099,392,16.84883247,47.16933691,1
88,0.8549237086270135,0.0733797763243629,0.0180387375249855,0.0687272682822221,0.0369956616395145,855,4.204351485,48.98352031,1
89,0.8204088335907386,0.3201191788622423,0.0696789079394371,0.0662783060593639,0.003939332761056,359,18.34147789,47.00596364,1
90,0.8520948128274024,0.0780157582807538,0.0311533773696646,0.0676865390882069,0.0458811112741736,849,4.469973685,48.82143652,1
91,0.8550263231659894,0.043509362944103,0.053810628200238,0.0482919997465721,0.0452140241565887,602,2.492902866,48.98939969,0
92,0.8498276268129362,0.2804326005605926,0.0600225932937363,0.0568148018839485,0.0005238918132226,474,16.06760445,48.69153633,1
93,0.846369575422698,0.3053344244318295,0.064766800867299,0.0455441770975957,0.0023888895772431,450,17.49437386,48.49340458,1
94,0.90357808515685,0.2912242415026417,0.0404080793754377,0.0291891569939234,0.0,270,16.68591993,51.77121074,1
95,0.8548216190830765,0.0733773163525954,0.0176524764114397,0.0696026485399459,0.0274108458750294,858,4.204210539,48.97767101,0
96,0.8574061518577146,0.0507853010069548,0.0420867321045352,0.0477105023932834,0.0346156390354484,650,2.909783409,49.12575383,1
