index,hit@1,hit@3,lon,lat
3097,-1,1,86.06918482,22.77617142
3098,1,1,86.06918482,22.77617142
3099,-1,-1,86.06918482,22.77617142
3100,1,1,86.06918482,22.77617142
3101,1,1,86.06918482,22.77617142
3102,1,1,86.06918482,22.77617142
3103,1,1,86.06918482,22.77617142
3104,-1,-1,47.48819936,5.999046689
3105,-1,1,47.48819936,5.999046689
3106,-1,-1,47.48819936,5.999046689
3107,1,1,47.48819936,5.999046689
3108,1,1,47.48819936,5.999046689
3109,1,1,47.48819936,5.999046689
3110,1,1,47.48819936,5.999046689
3111,-1,1,47.48819936,5.999046689
3112,1,1,47.48819936,5.999046689
3113,-1,-1,47.48819936,5.999046689
3114,-1,-1,47.48819936,5.999046689
3115,-1,-1,47.48819936,5.999046689
3116,1,1,47.48819936,5.999046689
3117,-1,-1,47.48819936,5.999046689
3118,-1,-1,47.48819936,5.999046689
3119,-1,-1,47.48819936,5.999046689
3120,1,1,-2.360155814,12.26101513
3121,1,1,-2.360155814,12.26101513
3122,-1,-1,-2.360155814,12.26101513
3123,-1,-1,-2.360155814,12.26101513
3124,-1,-1,-2.360155814,12.26101513
3125,1,1,-2.360155814,12.26101513
3126,1,1,-2.360155814,12.26101513
3127,1,1,-2.360155814,12.26101513
3128,-1,1,-2.360155814,12.26101513
3129,-1,1,-2.360155814,12.26101513
3130,1,1,-2.360155814,12.26101513
3131,1,1,-2.360155814,12.26101513
3132,1,1,-2.360155814,12.26101513
3133,1,1,-2.360155814,12.26101513
3134,1,1,-2.360155814,12.26101513
3135,-1,1,-2.360155814,12.26101513
3136,1,1,112.7550204,-7.413880748
3137,1,1,112.7550204,-7.413880748
3138,-1,-1,112.7550204,-7.413880748
3139,1,1,112.7550204,-7.413880748
3140,1,1,112.7550204,-7.413880748
3141,1,1,112.7550204,-7.413880748
3142,1,1,112.7550204,-7.413880748
3143,-1,-1,112.7550204,-7.413880748
3144,1,1,112.7550204,-7.413880748
3145,-1,-1,112.7550204,-7.413880748
3146,1,1,112.7550204,-7.413880748
3147,1,1,112.7550204,-7.413880748
3148,-1,1,112.7550204,-7.413880748
3149,1,1,112.7550204,-7.413880748
3150,-1,1,112.7550204,-7.413880748
3151,-1,1,112.7550204,-7.413880748
3152,-1,1,152.9671094,-27.28591179
3153,-1,-1,152.9671094,-27.28591179
3154,1,1,152.9671094,-27.28591179
3155,-1,-1,152.9671094,-27.28591179
3156,1,1,152.9671094,-27.28591179
3157,-1,1,152.9671094,-27.28591179
3158,1,1,152.9671094,-27.28591179
3159,-1,1,152.9671094,-27.28591179
3160,1,1,152.9671094,-27.28591179
3161,-1,-1,152.9671094,-27.28591179
3162,-1,-1,152.9671094,-27.28591179
3163,-1,1,152.9671094,-27.28591179
3164,-1,-1,152.9671094,-27.28591179
3165,1,1,152.9671094,-27.28591179
3166,1,1,152.9671094,-27.28591179
3167,1,1,152.9671094,-27.28591179
3168,-1,-1,96.71085142,19.12954228
3169,-1,-1,96.71085142,19.12954228
3170,-1,-1,96.71085142,19.12954228
3171,-1,-1,96.71085142,19.12954228
3172,1,1,96.71085142,19.12954228
3173,1,1,96.71085142,19.12954228
3174,-1,-1,96.71085142,19.12954228
3175,-1,-1,96.71085142,19.12954228
3176,-1,1,96.71085142,19.12954228
3177,-1,-1,96.71085142,19.12954228
3178,1,1,96.71085142,19.12954228
3179,1,1,96.71085142,19.12954228
3180,-1,-1,96.71085142,19.12954228
3181,-1,-1,96.71085142,19.12954228
3182,1,1,96.71085142,19.12954228
3183,-1,-1,96.71085142,19.12954228
3184,-1,-1,50.24971398,11.49083582
3185,-1,-1,50.24971398,11.49083582
3186,1,1,50.24971398,11.49083582
3187,1,1,50.24971398,11.49083582
3188,-1,-1,50.24971398,11.49083582
3189,-1,1,50.24971398,11.49083582
3190,1,1,50.24971398,11.49083582
3191,-1,-1,50.24971398,11.49083582
3192,-1,1,50.24971398,11.49083582
3193,-1,-1,50.24971398,11.49083582
3194,-1,1,50.24971398,11.49083582
3195,-1,1,50.24971398,11.49083582
3196,1,1,50.24971398,11.49083582
3197,1,1,50.24971398,11.49083582
3198,-1,1,50.24971398,11.49083582
3199,1,1,50.24971398,11.49083582
3200,1,1,114.8595577,36.48796585
3201,1,1,114.8595577,36.48796585
3202,-1,1,114.8595577,36.48796585
3203,-1,-1,114.8595577,36.48796585
3204,-1,-1,114.8595577,36.48796585
3205,1,1,114.8595577,36.48796585
3206,-1,-1,114.8595577,36.48796585
3207,-1,1,114.8595577,36.48796585
3208,-1,1,114.8595577,36.48796585
3209,-1,-1,114.8595577,36.48796585
3210,-1,1,114.8595577,36.48796585
3211,-1,1,114.8595577,36.48796585
3212,-1,1,114.8595577,36.48796585
3213,-1,-1,114.8595577,36.48796585
3214,-1,-1,114.8595577,36.48796585
3215,1,1,114.8595577,36.48796585
3216,1,1,128.9925844,-16.23364608
3217,1,1,128.9925844,-16.23364608
3218,1,1,128.9925844,-16.23364608
3219,1,1,128.9925844,-16.23364608
3220,-1,1,128.9925844,-16.23364608
3221,-1,-1,128.9925844,-16.23364608
3222,1,1,128.9925844,-16.23364608
3223,-1,1,128.9925844,-16.23364608
3224,1,1,128.9925844,-16.23364608
3225,-1,-1,128.9925844,-16.23364608
3226,-1,-1,128.9925844,-16.23364608
3227,1,1,128.9925844,-16.23364608
3228,1,1,128.9925844,-16.23364608
3229,-1,-1,128.9925844,-16.23364608
3230,-1,-1,128.9925844,-16.23364608
3231,-1,1,128.9925844,-16.23364608
3232,1,1,23.62839197,37.95767992
3233,-1,1,23.62839197,37.95767992
3234,-1,1,23.62839197,37.95767992
3235,1,1,23.62839197,37.95767992
3236,1,1,23.62839197,37.95767992
3237,-1,-1,23.62839197,37.95767992
3238,1,1,23.62839197,37.95767992
3239,1,1,23.62839197,37.95767992
3240,-1,1,23.62839197,37.95767992
3241,-1,-1,23.62839197,37.95767992
3242,-1,-1,23.62839197,37.95767992
3243,-1,-1,23.62839197,37.95767992
3244,1,1,23.62839197,37.95767992
3245,1,1,23.62839197,37.95767992
3246,-1,-1,23.62839197,37.95767992
3247,1,1,23.62839197,37.95767992
3248,1,1,114.8552039,36.30113665
3249,-1,1,114.8552039,36.30113665
3250,-1,-1,114.8552039,36.30113665
3251,-1,-1,114.8552039,36.30113665
3252,1,1,114.8552039,36.30113665
3253,1,1,114.8552039,36.30113665
3254,1,1,114.8552039,36.30113665
3255,1,1,114.8552039,36.30113665
3256,1,1,114.8552039,36.30113665
3257,-1,-1,114.8552039,36.30113665
3258,1,1,114.8552039,36.30113665
3259,-1,-1,114.8552039,36.30113665
3260,-1,-1,114.8552039,36.30113665
3261,-1,-1,114.8552039,36.30113665
3262,1,1,114.8552039,36.30113665
3263,-1,-1,114.8552039,36.30113665
3264,-1,-1,-60.46367979,-26.79601787
3265,1,1,-60.46367979,-26.79601787
3266,-1,-1,-60.46367979,-26.79601787
3267,-1,-1,-60.46367979,-26.79601787
3268,1,1,-60.46367979,-26.79601787
3269,1,1,-60.46367979,-26.79601787
3270,1,1,-60.46367979,-26.79601787
3271,-1,-1,-60.46367979,-26.79601787
3272,1,1,-60.46367979,-26.79601787
3273,-1,-1,-60.46367979,-26.79601787
3274,1,1,-60.46367979,-26.79601787
3275,-1,-1,-60.46367979,-26.79601787
3276,-1,-1,-60.46367979,-26.79601787
3277,-1,-1,-60.46367979,-26.79601787
3278,-1,-1,-60.46367979,-26.79601787
3279,-1,1,-60.46367979,-26.79601787
3280,-1,1,16.52368045,50.75372216
3281,-1,-1,16.52368045,50.75372216
3282,1,1,16.52368045,50.75372216
3283,-1,1,16.52368045,50.75372216
3284,1,1,16.52368045,50.75372216
3285,1,1,16.52368045,50.75372216
3286,-1,-1,16.52368045,50.75372216
3287,1,1,16.52368045,50.75372216
3288,-1,-1,16.52368045,50.75372216
3289,-1,-1,16.52368045,50.75372216
3290,-1,1,16.52368045,50.75372216
3291,-1,-1,16.52368045,50.75372216
3292,1,1,16.52368045,50.75372216
3293,-1,1,16.52368045,50.75372216
3294,1,1,16.52368045,50.75372216
3295,-1,-1,16.52368045,50.75372216
3296,-1,-1,-0.727717313,37.92580329
3297,1,1,-0.727717313,37.92580329
3298,-1,1,-0.727717313,37.92580329
3299,-1,-1,-0.727717313,37.92580329
3300,-1,-1,-0.727717313,37.92580329
3301,1,1,-0.727717313,37.92580329
3302,1,1,-0.727717313,37.92580329
3303,-1,-1,-0.727717313,37.92580329
3304,-1,-1,-0.727717313,37.92580329
3305,1,1,-0.727717313,37.92580329
3306,-1,-1,-0.727717313,37.92580329
3307,1,1,-0.727717313,37.92580329
3308,-1,-1,-0.727717313,37.92580329
3309,-1,-1,-0.727717313,37.92580329
3310,1,1,-0.727717313,37.92580329
3311,-1,-1,-0.727717313,37.92580329
3312,-1,-1,79.9252213,6.943818331
3313,1,1,79.9252213,6.943818331
3314,-1,-1,79.9252213,6.943818331
3315,1,1,79.9252213,6.943818331
3316,-1,-1,79.9252213,6.943818331
3317,1,1,79.9252213,6.943818331
3318,1,1,79.9252213,6.943818331
3319,-1,-1,79.9252213,6.943818331
3320,-1,-1,79.9252213,6.943818331
3321,1,1,79.9252213,6.943818331
3322,1,1,79.9252213,6.943818331
3323,-1,-1,79.9252213,6.943818331
3324,1,1,79.9252213,6.943818331
3325,-1,-1,79.9252213,6.943818331
3326,-1,1,79.9252213,6.943818331
3327,1,1,79.9252213,6.943818331
3328,-1,1,114.9423072,40.93329737
3329,1,1,114.9423072,40.93329737
3330,-1,-1,114.9423072,40.93329737
3331,1,1,114.9423072,40.93329737
3332,1,1,114.9423072,40.93329737
3333,-1,-1,114.9423072,40.93329737
3334,-1,1,114.9423072,40.93329737
3335,1,1,114.9423072,40.93329737
3336,-1,1,114.9423072,40.93329737
3337,-1,-1,114.9423072,40.93329737
3338,-1,-1,114.9423072,40.93329737
3339,-1,-1,114.9423072,40.93329737
3340,1,1,114.9423072,40.93329737
3341,-1,1,114.9423072,40.93329737
3342,-1,-1,114.9423072,40.93329737
3343,-1,-1,114.9423072,40.93329737
3344,1,1,52.39680974,36.66484474
3345,1,1,52.39680974,36.66484474
3346,-1,1,52.39680974,36.66484474
3347,-1,-1,52.39680974,36.66484474
3348,-1,-1,52.39680974,36.66484474
3349,1,1,52.39680974,36.66484474
3350,-1,1,52.39680974,36.66484474
3351,1,1,52.39680974,36.66484474
3352,-1,1,52.39680974,36.66484474
3353,1,1,52.39680974,36.66484474
3354,-1,1,52.39680974,36.66484474
3355,-1,1,52.39680974,36.66484474
3356,1,1,52.39680974,36.66484474
3357,1,1,52.39680974,36.66484474
3358,-1,1,52.39680974,36.66484474
3359,-1,1,52.39680974,36.66484474
3360,-1,-1,60.99160173,56.70109914
3361,-1,-1,60.99160173,56.70109914
3362,1,1,60.99160173,56.70109914
3363,1,1,60.99160173,56.70109914
3364,-1,-1,60.99160173,56.70109914
3365,1,1,60.99160173,56.70109914
3366,1,1,60.99160173,56.70109914
3367,1,1,60.99160173,56.70109914
3368,-1,1,60.99160173,56.70109914
3369,-1,-1,60.99160173,56.70109914
3370,-1,1,60.99160173,56.70109914
3371,1,1,60.99160173,56.70109914
3372,-1,-1,60.99160173,56.70109914
3373,1,1,60.99160173,56.70109914
3374,1,1,60.99160173,56.70109914
3375,-1,-1,60.99160173,56.70109914
3376,-1,1,135.4354203,55.42046437
3377,1,1,135.4354203,55.42046437
3378,1,1,135.4354203,55.42046437
3379,-1,-1,135.4354203,55.42046437
3380,-1,1,135.4354203,55.42046437
3381,-1,-1,135.4354203,55.42046437
3382,1,1,135.4354203,55.42046437
3383,1,1,135.4354203,55.42046437
3384,-1,1,135.4354203,55.42046437
3385,1,1,135.4354203,55.42046437
3386,1,1,135.4354203,55.42046437
3387,-1,-1,135.4354203,55.42046437
3388,1,1,135.4354203,55.42046437
3389,-1,1,135.4354203,55.42046437
3390,1,1,135.4354203,55.42046437
3391,-1,1,135.4354203,55.42046437
3392,-1,1,-61.59967073,-12.1369959
3393,1,1,-61.59967073,-12.1369959
3394,-1,-1,-61.59967073,-12.1369959
3395,-1,-1,-61.59967073,-12.1369959
3396,1,1,-61.59967073,-12.1369959
3397,-1,-1,-61.59967073,-12.1369959
3398,-1,1,-61.59967073,-12.1369959
3399,1,1,-61.59967073,-12.1369959
3400,-1,-1,-61.59967073,-12.1369959
3401,1,1,-61.59967073,-12.1369959
3402,-1,-1,-61.59967073,-12.1369959
3403,1,1,-61.59967073,-12.1369959
3404,1,1,-61.59967073,-12.1369959
3405,1,1,-61.59967073,-12.1369959
3406,1,1,-61.59967073,-12.1369959
3407,-1,1,-61.59967073,-12.1369959
3408,-1,-1,-106.4050099,31.69994891
3409,1,1,-106.4050099,31.69994891
3410,-1,-1,-106.4050099,31.69994891
3411,1,1,-106.4050099,31.69994891
3412,-1,-1,-106.4050099,31.69994891
3413,1,1,-106.4050099,31.69994891
3414,-1,1,-106.4050099,31.69994891
3415,-1,-1,-106.4050099,31.69994891
3416,-1,-1,-106.4050099,31.69994891
3417,-1,-1,-106.4050099,31.69994891
3418,1,1,-106.4050099,31.69994891
3419,1,1,-106.4050099,31.69994891
3420,-1,-1,-106.4050099,31.69994891
3421,1,1,-106.4050099,31.69994891
3422,1,1,-106.4050099,31.69994891
3423,-1,-1,-106.4050099,31.69994891
3424,-1,-1,31.6362893,30.49390985
3425,-1,-1,31.6362893,30.49390985
3426,1,1,31.6362893,30.49390985
3427,-1,1,31.6362893,30.49390985
3428,-1,-1,31.6362893,30.49390985
3429,-1,-1,31.6362893,30.49390985
3430,1,1,31.6362893,30.49390985
3431,-1,-1,31.6362893,30.49390985
3432,-1,1,31.6362893,30.49390985
3433,1,1,31.6362893,30.49390985
3434,-1,-1,31.6362893,30.49390985
3435,-1,-1,31.6362893,30.49390985
3436,1,1,31.6362893,30.49390985
3437,-1,-1,31.6362893,30.49390985
3438,-1,-1,31.6362893,30.49390985
3439,-1,-1,31.6362893,30.49390985
3440,-1,1,33.57932347,49.12257264
3441,-1,-1,33.57932347,49.12257264
3442,-1,-1,33.57932347,49.12257264
3443,1,1,33.57932347,49.12257264
3444,1,1,33.57932347,49.12257264
3445,-1,-1,33.57932347,49.12257264
3446,1,1,33.57932347,49.12257264
3447,1,1,33.57932347,49.12257264
3448,1,1,33.57932347,49.12257264
3449,-1,-1,33.57932347,49.12257264
3450,1,1,33.57932347,49.12257264
3451,1,1,33.57932347,49.12257264
3452,-1,1,33.57932347,49.12257264
3453,-1,1,33.57932347,49.12257264
3454,1,1,33.57932347,49.12257264
3455,-1,1,33.57932347,49.12257264
3456,-1,1,115.0721473,56.38811821
3457,1,1,115.0721473,56.38811821
3458,1,1,115.0721473,56.38811821
3459,1,1,115.0721473,56.38811821
3460,1,1,115.0721473,56.38811821
3461,-1,-1,115.0721473,56.38811821
3462,1,1,115.0721473,56.38811821
3463,-1,-1,115.0721473,56.38811821
3464,-1,-1,115.0721473,56.38811821
3465,-1,1,115.0721473,56.38811821
3466,1,1,115.0721473,56.38811821
3467,1,1,115.0721473,56.38811821
3468,-1,1,115.0721473,56.38811821
3469,-1,-1,115.0721473,56.38811821
3470,1,1,115.0721473,56.38811821
3471,1,1,115.0721473,56.38811821
3472,1,1,20.8362076,-26.69224456
3473,-1,1,20.8362076,-26.69224456
3474,1,1,20.8362076,-26.69224456
3475,1,1,20.8362076,-26.69224456
3476,1,1,20.8362076,-26.69224456
3477,1,1,20.8362076,-26.69224456
3478,1,1,20.8362076,-26.69224456
3479,-1,1,20.8362076,-26.69224456
3480,1,1,20.8362076,-26.69224456
3481,-1,-1,20.8362076,-26.69224456
3482,1,1,20.8362076,-26.69224456
3483,-1,-1,20.8362076,-26.69224456
3484,-1,-1,20.8362076,-26.69224456
3485,1,1,20.8362076,-26.69224456
3486,1,1,20.8362076,-26.69224456
3487,-1,1,20.8362076,-26.69224456
3488,-1,-1,-87.34658695,36.61073069
3489,1,1,-87.34658695,36.61073069
3490,1,1,-87.34658695,36.61073069
3491,-1,1,-87.34658695,36.61073069
3492,-1,-1,-87.34658695,36.61073069
3493,-1,-1,-87.34658695,36.61073069
3494,-1,1,-87.34658695,36.61073069
3495,1,1,-87.34658695,36.61073069
3496,-1,1,-87.34658695,36.61073069
3497,-1,1,-87.34658695,36.61073069
3498,-1,-1,-87.34658695,36.61073069
3499,1,1,-87.34658695,36.61073069
3500,1,1,-87.34658695,36.61073069
3501,-1,1,-87.34658695,36.61073069
3502,-1,-1,-87.34658695,36.61073069
3503,-1,1,-87.34658695,36.61073069
3504,1,1,115.6304892,39.2256273
3505,1,1,115.6304892,39.2256273
3506,-1,-1,115.6304892,39.2256273
3507,1,1,115.6304892,39.2256273
3508,1,1,115.6304892,39.2256273
3509,-1,1,115.6304892,39.2256273
3510,1,1,115.6304892,39.2256273
3511,-1,1,115.6304892,39.2256273
3512,-1,-1,115.6304892,39.2256273
3513,1,1,115.6304892,39.2256273
3514,-1,-1,115.6304892,39.2256273
3515,1,1,115.6304892,39.2256273
3516,-1,1,115.6304892,39.2256273
3517,-1,-1,115.6304892,39.2256273
3518,1,1,115.6304892,39.2256273
3519,1,1,115.6304892,39.2256273
3520,-1,1,13.73286051,-0.702950486
3521,-1,-1,13.73286051,-0.702950486
3522,-1,-1,13.73286051,-0.702950486
3523,-1,-1,13.73286051,-0.702950486
3524,1,1,13.73286051,-0.702950486
3525,-1,-1,13.73286051,-0.702950486
3526,-1,-1,13.73286051,-0.702950486
3527,1,1,13.73286051,-0.702950486
3528,-1,-1,13.73286051,-0.702950486
3529,-1,-1,13.73286051,-0.702950486
3530,1,1,13.73286051,-0.702950486
3531,-1,-1,13.73286051,-0.702950486
3532,-1,-1,13.73286051,-0.702950486
3533,-1,-1,13.73286051,-0.702950486
3534,-1,-1,13.73286051,-0.702950486
3535,-1,1,13.73286051,-0.702950486
3536,1,1,-76.39547995,70.91122497
3537,-1,-1,-76.39547995,70.91122497
3538,-1,-1,-76.39547995,70.91122497
3539,1,1,-76.39547995,70.91122497
3540,1,1,-76.39547995,70.91122497
3541,1,1,-76.39547995,70.91122497
3542,1,1,-76.39547995,70.91122497
3543,1,1,-76.39547995,70.91122497
3544,1,1,-76.39547995,70.91122497
3545,-1,-1,-76.39547995,70.91122497
3546,-1,-1,-76.39547995,70.91122497
3547,-1,-1,-76.39547995,70.91122497
3548,-1,-1,-76.39547995,70.91122497
3549,1,1,-76.39547995,70.91122497
3550,1,1,-76.39547995,70.91122497
3551,1,1,-76.39547995,70.91122497
3552,-1,1,101.8349519,25.12436009
3553,1,1,101.8349519,25.12436009
3554,-1,-1,101.8349519,25.12436009
3555,-1,1,101.8349519,25.12436009
3556,-1,-1,101.8349519,25.12436009
3557,1,1,101.8349519,25.12436009
3558,1,1,101.8349519,25.12436009
3559,1,1,101.8349519,25.12436009
3560,1,1,101.8349519,25.12436009
3561,-1,-1,101.8349519,25.12436009
3562,1,1,101.8349519,25.12436009
3563,-1,-1,101.8349519,25.12436009
3564,1,1,101.8349519,25.12436009
3565,1,1,101.8349519,25.12436009
3566,1,1,101.8349519,25.12436009
3567,-1,1,101.8349519,25.12436009
3568,1,1,8.684424507,60.72431337
3569,1,1,8.684424507,60.72431337
3570,-1,-1,8.684424507,60.72431337
3571,-1,-1,8.684424507,60.72431337
3572,-1,-1,8.684424507,60.72431337
3573,-1,-1,8.684424507,60.72431337
3574,1,1,8.684424507,60.72431337
3575,-1,-1,8.684424507,60.72431337
3576,1,1,8.684424507,60.72431337
3577,-1,-1,8.684424507,60.72431337
3578,-1,-1,8.684424507,60.72431337
3579,1,1,8.684424507,60.72431337
3580,-1,1,8.684424507,60.72431337
3581,1,1,8.684424507,60.72431337
3582,-1,-1,8.684424507,60.72431337
3583,1,1,8.684424507,60.72431337
3584,-1,-1,142.4680274,66.61211164
3585,1,1,142.4680274,66.61211164
3586,-1,-1,142.4680274,66.61211164
3587,-1,-1,142.4680274,66.61211164
3588,-1,-1,142.4680274,66.61211164
3589,-1,1,142.4680274,66.61211164
3590,1,1,142.4680274,66.61211164
3591,-1,-1,142.4680274,66.61211164
3592,-1,-1,142.4680274,66.61211164
3593,-1,-1,142.4680274,66.61211164
3594,1,1,142.4680274,66.61211164
3595,1,1,142.4680274,66.61211164
3596,1,1,142.4680274,66.61211164
3597,-1,1,142.4680274,66.61211164
3598,-1,-1,142.4680274,66.61211164
3599,-1,1,142.4680274,66.61211164
3600,-1,-1,21.19454432,51.40381544
3601,1,1,21.19454432,51.40381544
3602,1,1,21.19454432,51.40381544
3603,-1,1,21.19454432,51.40381544
3604,1,1,21.19454432,51.40381544
3605,-1,-1,21.19454432,51.40381544
3606,-1,1,21.19454432,51.40381544
3607,1,1,21.19454432,51.40381544
3608,1,1,21.19454432,51.40381544
3609,1,1,21.19454432,51.40381544
3610,-1,1,21.19454432,51.40381544
3611,-1,-1,21.19454432,51.40381544
3612,1,1,21.19454432,51.40381544
3613,1,1,21.19454432,51.40381544
3614,-1,1,21.19454432,51.40381544
3615,1,1,21.19454432,51.40381544
3616,-1,-1,113.5173865,34.8062724
3617,1,1,113.5173865,34.8062724
3618,-1,-1,113.5173865,34.8062724
3619,-1,1,113.5173865,34.8062724
3620,-1,1,113.5173865,34.8062724
3621,-1,-1,113.5173865,34.8062724
3622,-1,-1,113.5173865,34.8062724
3623,1,1,113.5173865,34.8062724
3624,-1,-1,113.5173865,34.8062724
3625,1,1,113.5173865,34.8062724
3626,1,1,113.5173865,34.8062724
3627,1,1,113.5173865,34.8062724
3628,1,1,113.5173865,34.8062724
3629,1,1,113.5173865,34.8062724
3630,-1,-1,113.5173865,34.8062724
3631,1,1,113.5173865,34.8062724
3632,-1,-1,3.536883132,49.07687891
3633,1,1,3.536883132,49.07687891
3634,-1,-1,3.536883132,49.07687891
3635,1,1,3.536883132,49.07687891
3636,-1,-1,3.536883132,49.07687891
3637,-1,-1,3.536883132,49.07687891
3638,1,1,3.536883132,49.07687891
3639,1,1,3.536883132,49.07687891
3640,1,1,3.536883132,49.07687891
3641,1,1,3.536883132,49.07687891
3642,-1,-1,3.536883132,49.07687891
3643,-1,1,3.536883132,49.07687891
3644,1,1,3.536883132,49.07687891
3645,1,1,3.536883132,49.07687891
3646,1,1,3.536883132,49.07687891
3647,-1,1,3.536883132,49.07687891
3648,1,1,-82.55539705,32.1241533
3649,1,1,-82.55539705,32.1241533
3650,-1,-1,-82.55539705,32.1241533
3651,1,1,-82.55539705,32.1241533
3652,1,1,-82.55539705,32.1241533
3653,-1,-1,-82.55539705,32.1241533
3654,-1,-1,-82.55539705,32.1241533
3655,1,1,-82.55539705,32.1241533
3656,1,1,-82.55539705,32.1241533
3657,-1,-1,-82.55539705,32.1241533
3658,-1,-1,-82.55539705,32.1241533
3659,-1,-1,-82.55539705,32.1241533
3660,-1,-1,-82.55539705,32.1241533
3661,-1,-1,-82.55539705,32.1241533
3662,1,1,-82.55539705,32.1241533
3663,-1,-1,-82.55539705,32.1241533
3664,1,1,31.62768217,48.64955754
3665,1,1,31.62768217,48.64955754
3666,1,1,31.62768217,48.64955754
3667,1,1,31.62768217,48.64955754
3668,-1,1,31.62768217,48.64955754
3669,-1,-1,31.62768217,48.64955754
3670,-1,-1,31.62768217,48.64955754
3671,-1,1,31.62768217,48.64955754
3672,-1,-1,31.62768217,48.64955754
3673,-1,1,31.62768217,48.64955754
3674,-1,-1,31.62768217,48.64955754
3675,1,1,31.62768217,48.64955754
3676,-1,1,31.62768217,48.64955754
3677,-1,1,31.62768217,48.64955754
3678,-1,1,31.62768217,48.64955754
3679,-1,-1,31.62768217,48.64955754
3680,-1,1,31.47056343,30.05746713
3681,-1,-1,31.47056343,30.05746713
3682,-1,1,31.47056343,30.05746713
3683,-1,1,31.47056343,30.05746713
3684,1,1,31.47056343,30.05746713
3685,-1,1,31.47056343,30.05746713
3686,-1,-1,31.47056343,30.05746713
3687,-1,-1,31.47056343,30.05746713
3688,1,1,31.47056343,30.05746713
3689,-1,1,31.47056343,30.05746713
3690,-1,-1,31.47056343,30.05746713
3691,-1,-1,31.47056343,30.05746713
3692,1,1,31.47056343,30.05746713
3693,1,1,31.47056343,30.05746713
3694,-1,-1,31.47056343,30.05746713
3695,1,1,31.47056343,30.05746713
3696,1,1,-63.0620991,-25.78127151
3697,-1,1,-63.0620991,-25.78127151
3698,-1,-1,-63.0620991,-25.78127151
3699,1,1,-63.0620991,-25.78127151
3700,-1,-1,-63.0620991,-25.78127151
3701,-1,-1,-63.0620991,-25.78127151
3702,-1,1,-63.0620991,-25.78127151
3703,1,1,-63.0620991,-25.78127151
3704,1,1,-63.0620991,-25.78127151
3705,1,1,-63.0620991,-25.78127151
3706,-1,-1,-63.0620991,-25.78127151
3707,-1,-1,-63.0620991,-25.78127151
3708,-1,-1,-63.0620991,-25.78127151
3709,1,1,-63.0620991,-25.78127151
3710,-1,1,-63.0620991,-25.78127151
3711,-1,1,-63.0620991,-25.78127151
3712,-1,-1,-72.88149515,-12.34936458
3713,1,1,-72.88149515,-12.34936458
3714,-1,-1,-72.88149515,-12.34936458
3715,-1,1,-72.88149515,-12.34936458
3716,1,1,-72.88149515,-12.34936458
3717,-1,-1,-72.88149515,-12.34936458
3718,1,1,-72.88149515,-12.34936458
3719,-1,-1,-72.88149515,-12.34936458
3720,-1,-1,-72.88149515,-12.34936458
3721,-1,1,-72.88149515,-12.34936458
3722,1,1,-72.88149515,-12.34936458
3723,-1,1,-72.88149515,-12.34936458
3724,-1,1,-72.88149515,-12.34936458
3725,1,1,-72.88149515,-12.34936458
3726,-1,-1,-72.88149515,-12.34936458
3727,-1,1,-72.88149515,-12.34936458
3728,1,1,-111.9739131,50.25165094
3729,-1,-1,-111.9739131,50.25165094
3730,-1,-1,-111.9739131,50.25165094
3731,-1,-1,-111.9739131,50.25165094
3732,-1,-1,-111.9739131,50.25165094
3733,1,1,-111.9739131,50.25165094
3734,1,1,-111.9739131,50.25165094
3735,1,1,-111.9739131,50.25165094
3736,-1,-1,-111.9739131,50.25165094
3737,1,1,-111.9739131,50.25165094
3738,-1,-1,-111.9739131,50.25165094
3739,1,1,-111.9739131,50.25165094
3740,-1,-1,-111.9739131,50.25165094
3741,-1,1,-111.9739131,50.25165094
3742,-1,-1,-111.9739131,50.25165094
3743,1,1,-111.9739131,50.25165094
3744,-1,1,37.22439245,36.17347952
3745,1,1,37.22439245,36.17347952
3746,-1,-1,37.22439245,36.17347952
3747,1,1,37.22439245,36.17347952
3748,1,1,37.22439245,36.17347952
3749,1,1,37.22439245,36.17347952
3750,-1,1,37.22439245,36.17347952
3751,-1,-1,37.22439245,36.17347952
3752,-1,1,37.22439245,36.17347952
3753,1,1,37.22439245,36.17347952
3754,1,1,37.22439245,36.17347952
3755,-1,-1,37.22439245,36.17347952
3756,-1,1,37.22439245,36.17347952
3757,-1,-1,37.22439245,36.17347952
3758,1,1,37.22439245,36.17347952
3759,1,1,37.22439245,36.17347952
3760,1,1,9.93178126,52.29906258
3761,-1,1,9.93178126,52.29906258
3762,1,1,9.93178126,52.29906258
3763,-1,1,9.93178126,52.29906258
3764,1,1,9.93178126,52.29906258
3765,-1,1,9.93178126,52.29906258
3766,-1,1,9.93178126,52.29906258
3767,1,1,9.93178126,52.29906258
3768,1,1,9.93178126,52.29906258
3769,1,1,9.93178126,52.29906258
3770,1,1,9.93178126,52.29906258
3771,1,1,9.93178126,52.29906258
3772,1,1,9.93178126,52.29906258
3773,1,1,9.93178126,52.29906258
3774,-1,-1,9.93178126,52.29906258
3775,1,1,9.93178126,52.29906258
3776,1,1,-102.0497642,19.40098663
3777,-1,-1,-102.0497642,19.40098663
3778,-1,1,-102.0497642,19.40098663
3779,-1,-1,-102.0497642,19.40098663
3780,-1,-1,-102.0497642,19.40098663
3781,1,1,-102.0497642,19.40098663
