idx,lat,long,pnp_ssi,rp_ssi,weight,lon1,lat1,hit@1
49,0.5849976160521017,-1.5159610406062756,7.036356279515271,7.03635627951527,20.0,-86.858169533,33.51789442500001,-1
50,0.6119106592836151,0.6404680820894846,11.450228323646389,11.443020981633993,35.0,36.69611801656582,35.05989821601885,-1
51,0.2558257060064129,-1.5777329299513858,4.055893413920587,4.055893413920587,14.0,-90.39743808502396,14.657733245122056,-1
52,0.7705903899539213,-1.3361523894184917,16.93531785209503,16.93531785209503,14.0,-76.5558927,44.1515770777,-1
53,0.7391182275551484,-1.54314217854235,8.48957257826924,8.48957257826924,19.0,-88.4155340191,42.34835500009999,-1
54,0.6514430815497956,-2.102144440534212,13.890140995507569,13.890140995507569,11.0,-120.44400436949998,37.3249391658,-1
55,0.88859667956215,-1.9898778866245768,15.397810421627076,15.397810421627076,16.0,-114.01160465000002,50.91283942825001,-1
56,-0.457570780382941,0.5031164562726312,,,,28.826449548,-26.21687454445,-1
57,0.8870015489813863,0.6486786621257815,16.81381141054946,11.660604059151993,44.0,37.1665496,50.8214451782,-1
58,1.0037881263822952,0.7193503222639501,9.833606221351651,10.220407992987129,38.0,41.2157374571,57.51282316705,-1
59,0.6030866032664801,0.6565641451027054,11.450228323646389,10.275781756027504,35.0,37.618354494,34.55431704805,1
60,0.7900302276010499,0.1445580374472232,22.050040590097897,13.319231822619429,46.0,8.28256544042,45.2653977293,-1
61,0.7802014130079714,-0.0136865231056582,35.14789562120754,23.42229552622441,40.0,-0.7841800101625,44.70224813550001,-1
62,0.6370069362834391,0.068723176182653,33.71561249774514,19.88692127840617,43.0,3.93754795,36.4978089696,-1
63,0.2503678730102835,2.110451390722923,6.2241074102363605,6.2241074102363605,8.0,120.91995755593857,14.345022449156604,-1
64,0.8527528047112791,0.160512068744961,20.07654295903649,9.830108105107746,46.0,9.1966641,48.8591366779,-1
65,0.6194159115235809,2.437271666486618,6.543006719766323,6.543006719766323,8.0,139.64538001649998,35.48991749355,-1
66,0.6880579890277714,0.1673097551293669,21.62975829693516,12.708639211058207,46.0,9.58614284028,39.42281883155,-1
67,0.9547234714922724,0.3619462978687048,17.424835193069512,10.993327936497572,50.0,20.737995278261728,54.70162551858577,-1
68,0.7632382122982562,-1.3844260393060623,20.803609206491267,20.803609206491267,15.0,-79.32176910025,43.7303283278,-1
69,0.9272282433904177,-0.0200901289303023,31.14080972593344,14.98279950751738,42.0,-1.15107959758,53.1262649916,-1
70,-0.0182527039848757,-1.404450044442218,2.861867142115111,2.8618671421151114,6.0,-80.4690600835,-1.045802903035,-1
71,0.4805069508264663,-1.7368605410587583,7.164919452802125,7.164919452802122,19.0,-99.51477860547548,27.5310203090567,-1
72,0.8282761003753899,0.3331142951663458,14.745037788862444,8.730128361150895,48.0,19.086043208506773,47.45672482306398,1
73,0.9742916708499272,-0.0647637141921202,36.57302871291053,20.56945469332037,41.0,-3.7106874888,55.82280075445001,-1
74,0.7653636882222234,1.528627197226665,1.8980697183787043,1.898069718378704,10.0,87.58388685,43.8521091277,-1
75,0.8134886334360399,0.550482591702909,18.91776594504097,13.349368266963078,49.0,31.540329199999995,46.60946537774999,-1
76,0.7047803215823599,-0.0641226548346215,38.10081083257592,21.04874748289417,39.0,-3.673957493197957,40.38093791054215,-1
77,0.7264236883680208,-1.5268610146450137,9.004782686632215,9.004782686632213,19.0,-87.48269204222186,41.62101148181414,-1
78,0.7072180398330726,-0.0658884918240448,38.570567112892384,21.342359571463945,39.0,-3.7751325,40.52060887795,-1
79,-0.2747481199876002,-0.8360621252797007,24.496935383503736,24.496935383503743,8.0,-47.90283118926474,-15.74190770444343,-1
80,0.2582525120462224,0.7496854980425279,3.1356334197500084,1.755689976180168,11.0,42.95381499999999,14.7967789889,-1
81,0.8437486137563031,-2.1409419016455047,5.880755214277285,5.880755214277285,10.0,-122.666935147,48.34323453825,-1
82,0.5874213208263476,-1.957064892962964,7.477898021518377,7.477898021518377,16.0,-112.1315586,33.65676247935,-1
83,0.1739318364472128,-1.4673955997928791,3.3229234683048494,3.3229234683048494,9.0,-84.0755747442,9.965560151385,-1
84,0.7894065615343051,0.1642813018285372,26.73525569907884,14.691499588623872,46.0,9.41262524769,45.22966429585,-1
85,0.7223829467214853,-0.1489096749468648,41.28862810757695,24.92969122510616,38.0,-8.531895903120326,41.38949403936492,-1
86,0.6701666949066355,-0.0090905876352149,33.20749453322296,22.197733080023617,40.0,-0.5208523047916309,38.3977231883817,-1
87,0.4051349630036867,1.3526184108291015,,,,77.4993262322,23.2125235133,-1
88,0.7551026853936337,-0.0514770722460728,36.85854088574956,17.662115920574777,40.0,-2.94941898139,43.26419697205,1
89,-0.379998897502241,-0.8022726702685306,24.00193501841016,24.00193501841016,9.0,-45.96683802507753,-21.77233304650277,-1
90,-0.4775218162587331,-1.2278706047949015,17.55928819668602,17.55928819668602,11.0,-70.35180344292371,-27.35998469704698,-1
91,0.9380192840017436,1.0829761945472276,3.241289014699048,2.7044564329760967,19.0,62.0499652606949,53.74454607518325,-1
92,0.7111614428789883,0.2535260054247676,21.610340683896144,13.047219154473604,47.0,14.52597010765,40.7465492294,-1
93,1.0690493649364583,1.18100029732207,3.765316061128564,6.513222578776375,13.0,67.66633264024999,61.252016702,-1
94,-0.6006348082051861,2.6321728022884243,,,,150.8123925202496,-34.41383953880683,-1
95,0.3896470529046997,1.2192010502012631,2.6102586747428305,2.610258674742831,6.0,69.85507455445,22.32513163115,-1
96,0.6370069362834391,0.068723176182653,33.71561249774514,19.88692127840617,43.0,3.93754795,36.4978089696,-1
97,0.7516019880761929,0.7796008094886727,5.352423534083392,4.981928795743663,30.0,44.66783608868349,43.06362179040788,1
98,0.8042229064817749,0.2522853922512655,18.497075474688604,11.208972570359158,47.0,14.454888208799998,46.07857832915,-1
99,0.5129704630746268,0.8378277194456368,2.75120313573026,2.4120225954910177,17.0,48.003992283305806,29.391042549047555,-1
